token_id,contract_address,seller,buyer,timestamp,token_bundle_count,quantity,marketplace,event,is_sold,is_seller_contract,is_buyer_contract,token_symbol,chain_id,token_status,transaction_hash,sale_price_usd,sale_price_eth,sale_price_matic,s_collection,marketplace_name,method_id,method,concat_tokenid,is_washtrade,collection,accuracy,blockchain
554,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x6b611162bc91522b71111d127cf24abacc1d1994,0x23ba9404e59fe3f013091b5a0bb4a0fa882fade9,2022-01-31 22:28:39 UTC,4,1,0x9420da6164c9db99a0cc15e95757b110288aff83,transfer,false,false,false,,1,ERC721,0x418c8cc439f40666ee1d98b160e5432f8bf64b833090b3258bb8f09f54362f68,,,,MutantApeYachtClub,,,Not Washtrade,5540x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
28270,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x77e62fb482027eca49b160e6f7b699fd3621f68f,0xd23e85525fd675f1bf41856f07b5aa0accdeb07f,2022-01-06 21:33:42 UTC,4,1,0x9492ca9907f93e0cc82c1a6256d78c8b25fbac10,transfer,false,false,false,,1,ERC721,0x1ca8dfcf73c4735785b2376fd49e7356ec74e1d2734772c98f72b2fb1180bf37,,,,MutantApeYachtClub,,,Not Washtrade,282700x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
28271,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x77e62fb482027eca49b160e6f7b699fd3621f68f,0xd23e85525fd675f1bf41856f07b5aa0accdeb07f,2022-01-06 21:33:42 UTC,4,1,0x9492ca9907f93e0cc82c1a6256d78c8b25fbac10,transfer,false,false,false,,1,ERC721,0x1ca8dfcf73c4735785b2376fd49e7356ec74e1d2734772c98f72b2fb1180bf37,,,,MutantApeYachtClub,,,Not Washtrade,282710x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
24976,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x654d81ab609f727d0efcec33d35aa465c2f9502e,0xe2acc98b1819dc611d04328eff4bd3365bee26dd,2022-01-26 06:47:01 UTC,20,1,0x961f2154b6c00e71267c6e835cc5c2ccd4ede400,transfer,false,false,false,,1,ERC721,0xa60afdd53ff78449b179e3752195a46b2d6df413ae639eeb1799f9da5e8ec0c2,,,,MutantApeYachtClub,,,Not Washtrade,249760x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3059,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xa7195f3d934a410f82104d1f075330ef90adcce3,0xf542443cd8f4b18578aa7f2b647676a9c41914b3,2022-01-07 21:28:19 UTC,4,1,0x9757f2d2b135150bbeb65308d4a91804107cd8d6,transfer,true,false,false,WETH,1,ERC721,0x5af0ffcb1a4d22e9874c4434b678ef9f3025e9660533c5eedff883a147a647aa,8325.28972665,2.4350625,3692.72966765625,MutantApeYachtClub,Rarible,,Not Washtrade,30590x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
22334,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf1637adedeb89559c70481c3cb4f74ebac80d829,0x6582a0fae4931833aa1f663785da13cbfcb90ab6,2022-01-05 01:13:32 UTC,4,1,0x97b79f18a93f9b9cfcce801019b63d8e9812b31f,transfer,false,false,false,,1,ERC721,0xe9ff68a3622a68c55fa8971e47bcb0d24170845022c3a001b27a436ba44b278a,,,,MutantApeYachtClub,,,Not Washtrade,223340x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
22335,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf1637adedeb89559c70481c3cb4f74ebac80d829,0x6582a0fae4931833aa1f663785da13cbfcb90ab6,2022-01-05 01:13:32 UTC,4,1,0x97b79f18a93f9b9cfcce801019b63d8e9812b31f,transfer,false,false,false,,1,ERC721,0xe9ff68a3622a68c55fa8971e47bcb0d24170845022c3a001b27a436ba44b278a,,,,MutantApeYachtClub,,,Not Washtrade,223350x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7815,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x67d5fa7b939899d088a9d548eb9490a379deb912,0x40a5168566a8088753ba94dd45181d205074bd81,2022-01-26 06:01:26 UTC,3,1,0x999d0184886f2029ca875afc18e9d4d323220fe2,transfer,false,false,false,,1,ERC721,0xeb922292fca41dec411894f173d7a4f3bb0b8300d0ace2811e8e07597c08044e,,,,MutantApeYachtClub,,,Not Washtrade,78150x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5183,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x447c5e42fcffd6f18583563e98a1a9351bf1ae19,0xff6d917a46f3071e9dc83a57aba7e1c6e46b991c,2022-01-01 01:10:32 UTC,5,1,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,transfer,false,false,false,,1,ERC721,0x3451e26d713900acad60ea961c730f1870e5e03fcbf69ef243b1925f232421f9,,,,MutantApeYachtClub,,,Not Washtrade,51830x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23376,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x447c5e42fcffd6f18583563e98a1a9351bf1ae19,0xff6d917a46f3071e9dc83a57aba7e1c6e46b991c,2022-01-01 01:10:32 UTC,5,1,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,transfer,false,false,false,,1,ERC721,0x3451e26d713900acad60ea961c730f1870e5e03fcbf69ef243b1925f232421f9,,,,MutantApeYachtClub,,,Not Washtrade,233760x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
8131,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x447c5e42fcffd6f18583563e98a1a9351bf1ae19,0xff6d917a46f3071e9dc83a57aba7e1c6e46b991c,2022-01-01 01:10:32 UTC,5,1,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,transfer,false,false,false,,1,ERC721,0x3451e26d713900acad60ea961c730f1870e5e03fcbf69ef243b1925f232421f9,,,,MutantApeYachtClub,,type_3b,type_3b,81310x60e4d786628fea6478f785a6d7e704777c86a7c6,Washtrade,MutantApeYachtClub,Confirmed Washtrade,Ethereum
8629,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xc6305bd85305229beb06eedbf30082f1d7df8325,0xd16003a49d50a0e0401abcc33d32c08ab8151e38,2022-01-27 20:29:18 UTC,5,1,0x9d77c730aa8d6b9fbc89ae638050b8b629a2d64d,transfer,false,false,false,,1,ERC721,0x5ea8e01d264657ac219d3a6b5a1c39f78466ee811387a7565b99977bf390a850,,,,MutantApeYachtClub,,,Not Washtrade,86290x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
27710,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x868ca5015df1f813b9fba8be84e94840e903746e,0xc85944abd6f5555de97a461e4f81468be2f0d0c9,2022-01-13 04:03:33 UTC,20,1,0x9f7a99dbca3ffde369d95883c3f5010de05da2d0,transfer,false,false,false,,1,ERC721,0x6b161d099b3dc106ce93674ef8a532d129c990d7f141d3cdb716b6356e1cda59,,,,MutantApeYachtClub,,,Not Washtrade,277100x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
27938,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x868ca5015df1f813b9fba8be84e94840e903746e,0xc85944abd6f5555de97a461e4f81468be2f0d0c9,2022-01-13 04:03:33 UTC,20,1,0x9f7a99dbca3ffde369d95883c3f5010de05da2d0,transfer,false,false,false,,1,ERC721,0x6b161d099b3dc106ce93674ef8a532d129c990d7f141d3cdb716b6356e1cda59,,,,MutantApeYachtClub,,,Not Washtrade,279380x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1677,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x868ca5015df1f813b9fba8be84e94840e903746e,0xc85944abd6f5555de97a461e4f81468be2f0d0c9,2022-01-08 18:14:25 UTC,8,1,0x9f7a99dbca3ffde369d95883c3f5010de05da2d0,transfer,false,false,false,,1,ERC721,0x863ad727b34f96e7239150cda1a78d18e5a8df123fa299c2be74564087ff2861,,,,MutantApeYachtClub,,,Not Washtrade,16770x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
6413,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x868ca5015df1f813b9fba8be84e94840e903746e,0xc85944abd6f5555de97a461e4f81468be2f0d0c9,2022-01-13 04:03:33 UTC,20,1,0x9f7a99dbca3ffde369d95883c3f5010de05da2d0,transfer,false,false,false,,1,ERC721,0x6b161d099b3dc106ce93674ef8a532d129c990d7f141d3cdb716b6356e1cda59,,,,MutantApeYachtClub,,,Not Washtrade,64130x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
16305,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9074161e6906f9de8716e7541ea3cf050ab1b293,0xe56187983efb1ad4b1d51e9044a6c7258080fbcc,2022-01-02 01:41:45 UTC,3,1,0xa0806b6eb080fbcb8cf24dff22394c987d9d577b,transfer,false,false,false,,1,ERC721,0x24ebbd4fbd4b1a2baeb19563d149f8477aac5ef7ac40874fa9a3f8e3b09b3687,,,,MutantApeYachtClub,,,Not Washtrade,163050x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
6314,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x5869a2b0554d2de22b4062923e1fb2a0aac8e4aa,0xd6d4d4daa2f9959bd7fec8e86e133f860cc90d96,2022-01-13 04:47:44 UTC,3,1,0xa1f33fa4a3bc6a2a3c97aaae5fddcc6553d29f83,transfer,false,false,false,,1,ERC721,0xa74d9a28ae0313c55b5437d71485ef4dfa0e2eaa43a03d85354521fa7f14add3,,,,MutantApeYachtClub,,,Not Washtrade,63140x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1748,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x5869a2b0554d2de22b4062923e1fb2a0aac8e4aa,0x6233bd511ae66912f23bd47112d465f391fdb605,2022-01-01 05:34:46 UTC,8,1,0xa1f33fa4a3bc6a2a3c97aaae5fddcc6553d29f83,transfer,false,false,false,,1,ERC721,0x7cc22cc0676095b914ef807b32a6dd932b9c7d85e2aff63f49d952d9f31fd7c5,,,,MutantApeYachtClub,,,Not Washtrade,17480x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1584,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x5869a2b0554d2de22b4062923e1fb2a0aac8e4aa,0x6233bd511ae66912f23bd47112d465f391fdb605,2022-01-01 05:34:46 UTC,8,1,0xa1f33fa4a3bc6a2a3c97aaae5fddcc6553d29f83,transfer,false,false,false,,1,ERC721,0x7cc22cc0676095b914ef807b32a6dd932b9c7d85e2aff63f49d952d9f31fd7c5,,,,MutantApeYachtClub,,,Not Washtrade,15840x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
13061,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf24ace492753975d5625c1ddd393c103e8c8ce55,0x2f3fc667b818ab8496bc0920c5a1027f2f1016ed,2022-01-31 01:55:08 UTC,2,1,0xa2bed51b1871e0ba6f9c9d3f1aa1c5125c199859,transfer,false,false,false,,1,ERC721,0x11362ebfd745f4b6e4a3a36575563724b5740aeee64fe7ab41794ef056b83302,,,,MutantApeYachtClub,,,Not Washtrade,130610x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
11406,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x141045723405e968c1360a5195b4fbfb6c30096b,0x0feff9e5e99c9654f217ce4ca28b4b28907591a4,2022-01-13 13:18:37 UTC,3,1,0xa690abe688af1ae9fc30beaa2784ec3bc05d1f9e,transfer,false,false,false,,1,ERC721,0x02ee151fe057b4cf3a790cb0c379f350f3d1fa4f6e646050059516a7d1559ba8,,,,MutantApeYachtClub,,,Not Washtrade,114060x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
20898,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xcc4268032ad5654eec9a16f9fd9329d02fe67f35,0xc0df18d3c0dff4580a96c1a2f046c9dcca7aa704,2022-01-27 13:19:01 UTC,4,1,0xa7e73edee433398fefda5be4a70b752e7c33ec6e,transfer,false,false,false,,1,ERC721,0xeebecaaabd68dfc476e664faeb621f9b7f43e4ff4002fb871c6093ddd872a1b8,,,,MutantApeYachtClub,,,Not Washtrade,208980x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
20899,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xcc4268032ad5654eec9a16f9fd9329d02fe67f35,0xc0df18d3c0dff4580a96c1a2f046c9dcca7aa704,2022-01-27 13:19:01 UTC,4,1,0xa7e73edee433398fefda5be4a70b752e7c33ec6e,transfer,false,false,false,,1,ERC721,0xeebecaaabd68dfc476e664faeb621f9b7f43e4ff4002fb871c6093ddd872a1b8,,,,MutantApeYachtClub,,,Not Washtrade,208990x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
10864,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xa7a35562ca3cea43cad09c459b6346b0e55e578e,0x86c18c238a84f30081c1592292e2825e2f2fa291,2022-01-26 09:53:02 UTC,2,1,0xb05bcdc0d36fc92cf204ebd8c4db3f3c922a86d6,transfer,false,false,false,,1,ERC721,0x8417984086f697c38fd7194960686609e8e7046c2ba28e236939cf2046f30610,,,,MutantApeYachtClub,,,Not Washtrade,108640x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
15039,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0xe7dcc040debda16f385e02c11fe3b7be779aa145,2022-01-23 19:59:17 UTC,10,1,0xb23c377f2ee0ce56d8a737d9bc6f801e36c516e2,transfer,false,false,false,,1,ERC721,0xa0b1b1c3ac7904ee7818226a09a799b8e8be3fb51cb1e6f46641b9e5cce32290,,,,MutantApeYachtClub,,,Not Washtrade,150390x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
15038,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0xe7dcc040debda16f385e02c11fe3b7be779aa145,2022-01-23 19:59:17 UTC,10,1,0xb23c377f2ee0ce56d8a737d9bc6f801e36c516e2,transfer,false,false,false,,1,ERC721,0xa0b1b1c3ac7904ee7818226a09a799b8e8be3fb51cb1e6f46641b9e5cce32290,,,,MutantApeYachtClub,,,Not Washtrade,150380x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
10173,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0xe7dcc040debda16f385e02c11fe3b7be779aa145,2022-01-23 19:59:17 UTC,10,1,0xb23c377f2ee0ce56d8a737d9bc6f801e36c516e2,transfer,false,false,false,,1,ERC721,0xa0b1b1c3ac7904ee7818226a09a799b8e8be3fb51cb1e6f46641b9e5cce32290,,,,MutantApeYachtClub,,,Not Washtrade,101730x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
10172,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0xe7dcc040debda16f385e02c11fe3b7be779aa145,2022-01-23 19:59:17 UTC,10,1,0xb23c377f2ee0ce56d8a737d9bc6f801e36c516e2,transfer,false,false,false,,1,ERC721,0xa0b1b1c3ac7904ee7818226a09a799b8e8be3fb51cb1e6f46641b9e5cce32290,,,,MutantApeYachtClub,,,Not Washtrade,101720x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
12411,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf132823e7d923a98a1191510cf6d02df53e46fb4,0xde1e4c3cfc5e2be601d7abcd70a1167a3e0abb7b,2022-01-06 07:24:47 UTC,7,1,0xb407f5ee52a3a90f77a222cbe82a05ff38a3029f,transfer,false,false,false,,1,ERC721,0x756df094d249d2b32ca3d24565217f9f964c76c30db9ba48945f72dbac084f04,,,,MutantApeYachtClub,,,Not Washtrade,124110x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
28186,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf132823e7d923a98a1191510cf6d02df53e46fb4,0xde1e4c3cfc5e2be601d7abcd70a1167a3e0abb7b,2022-01-06 07:24:47 UTC,7,1,0xb407f5ee52a3a90f77a222cbe82a05ff38a3029f,transfer,false,false,false,,1,ERC721,0x756df094d249d2b32ca3d24565217f9f964c76c30db9ba48945f72dbac084f04,,,,MutantApeYachtClub,,,Not Washtrade,281860x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
12410,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf132823e7d923a98a1191510cf6d02df53e46fb4,0xde1e4c3cfc5e2be601d7abcd70a1167a3e0abb7b,2022-01-06 07:24:47 UTC,7,1,0xb407f5ee52a3a90f77a222cbe82a05ff38a3029f,transfer,false,false,false,,1,ERC721,0x756df094d249d2b32ca3d24565217f9f964c76c30db9ba48945f72dbac084f04,,,,MutantApeYachtClub,,,Not Washtrade,124100x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9961,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x4f3d9f60c500a79beac465c50a60e1088ae75622,0x87af1f18430654a9fec1453b8e15d66831e9d4ca,2022-01-25 04:43:23 UTC,4,1,0xb645dfb51cdd2e28ca4389e9086b352469f93888,transfer,false,false,false,,1,ERC721,0x2f3e06bdeedb3f3b911024160bb10f48c6b4ac8c3c51a21fd2bbcde58073892e,,,,MutantApeYachtClub,,,Not Washtrade,99610x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1623,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xc6c910bf8eecde7cc9644c6bd7cf0933894998f0,0x3a9674e4e5ab62aa5c122d37b592c49118589d06,2022-01-01 15:00:33 UTC,7,1,0xb754f0008e754f455a0e4b904bc0be348106e74d,transfer,false,false,false,,1,ERC721,0xad85f11b327637378dd69d10fcc7e7df1da55a3fa9327d9307c4f81c9c65aae9,,,,MutantApeYachtClub,,,Not Washtrade,16230x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
17155,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xe35030236beee69e66941977caf9c06082c50ddb,0x3b17fa32534395526a6dfc494ac440247fd6d480,2022-01-02 05:44:31 UTC,9,1,0xb78cd7760d4246d0d8228f0b25914995f4659b10,transfer,false,false,false,,1,ERC721,0xa04e4f3323a39c9a2f17044090ab9835b416348e89f09951a2c1ac7c30667ec9,,,,MutantApeYachtClub,,,Not Washtrade,171550x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9407,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xe35030236beee69e66941977caf9c06082c50ddb,0x3b17fa32534395526a6dfc494ac440247fd6d480,2022-01-02 05:44:31 UTC,9,1,0xb78cd7760d4246d0d8228f0b25914995f4659b10,transfer,false,false,false,,1,ERC721,0xa04e4f3323a39c9a2f17044090ab9835b416348e89f09951a2c1ac7c30667ec9,,,,MutantApeYachtClub,,,Not Washtrade,94070x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
28269,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xe35030236beee69e66941977caf9c06082c50ddb,0x3b17fa32534395526a6dfc494ac440247fd6d480,2022-01-02 05:44:31 UTC,9,1,0xb78cd7760d4246d0d8228f0b25914995f4659b10,transfer,false,false,false,,1,ERC721,0xa04e4f3323a39c9a2f17044090ab9835b416348e89f09951a2c1ac7c30667ec9,,,,MutantApeYachtClub,,,Not Washtrade,282690x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
